DIP-24981N|refseq:NP_499420|uniprotkb:Q9XXC8,DIP-25966N|refseq:NP_505567|uniprotkb:O17607,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25663N|refseq:NP_490860|uniprotkb:Q9Y048,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,['Cytoplasm'],['Nucleus']
DIP-25663N|refseq:NP_490860|uniprotkb:Q9Y048,DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,['Cytoplasm'],['Nucleus']
DIP-25663N|refseq:NP_490860|uniprotkb:Q9Y048,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,['Cytoplasm'],"['Nucleus', 'Mitochondrion']"
DIP-24789N|refseq:NP_498773|uniprotkb:P34333,DIP-25663N|refseq:NP_490860|uniprotkb:Q9Y048,['Nucleus'],['Cytoplasm']
DIP-25663N|refseq:NP_490860|uniprotkb:Q9Y048,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Cytoplasm'],['Nucleus']
DIP-25663N|refseq:NP_490860|uniprotkb:Q9Y048,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,['Cytoplasm'],['Nucleus']
DIP-24311N|uniprotkb:Q94407,DIP-25663N|refseq:NP_490860|uniprotkb:Q9Y048,['Nucleus'],['Cytoplasm']
DIP-24649N|refseq:NP_496095|uniprotkb:O18209,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24649N|refseq:NP_496095|uniprotkb:O18209,DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24649N|refseq:NP_496095|uniprotkb:O18209,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,"['Cytoplasm', 'Golgi apparatus']","['Nucleus', 'Mitochondrion']"
DIP-24649N|refseq:NP_496095|uniprotkb:O18209,DIP-24789N|refseq:NP_498773|uniprotkb:P34333,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24649N|refseq:NP_496095|uniprotkb:O18209,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24649N|refseq:NP_496095|uniprotkb:O18209,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24311N|uniprotkb:Q94407,DIP-24649N|refseq:NP_496095|uniprotkb:O18209,['Nucleus'],"['Cytoplasm', 'Golgi apparatus']"
DIP-26588N|refseq:NP_491489|uniprotkb:O44750,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,['Cytoplasm'],['Nucleus']
DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,['Cytoplasm'],['Nucleus']
DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,['Cytoplasm'],['Nucleus']
DIP-26850N|refseq:NP_499156|uniprotkb:P34559,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,['Mitochondrion'],['Nucleus']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,['Cytoplasm'],['Nucleus']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-27405N|refseq:NP_497702|uniprotkb:P52874,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,DIP-26588N|refseq:NP_491489|uniprotkb:O44750,['Nucleus'],['Cytoplasm']
DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,['Cytoplasm'],['Nucleus']
DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,['Nucleus'],['Cytoplasm']
DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Nucleus'],['Mitochondrion']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,['Cytoplasm'],['Nucleus']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-25913N|refseq:NP_491526|uniprotkb:Q9N593,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-26588N|refseq:NP_491489|uniprotkb:O44750,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,['Cytoplasm'],"['Nucleus', 'Mitochondrion']"
DIP-24789N|refseq:NP_498773|uniprotkb:P34333,DIP-26588N|refseq:NP_491489|uniprotkb:O44750,['Nucleus'],['Cytoplasm']
DIP-26588N|refseq:NP_491489|uniprotkb:O44750,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Cytoplasm'],['Nucleus']
DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,DIP-26588N|refseq:NP_491489|uniprotkb:O44750,['Nucleus'],['Cytoplasm']
DIP-24311N|uniprotkb:Q94407,DIP-26588N|refseq:NP_491489|uniprotkb:O44750,['Nucleus'],['Cytoplasm']
DIP-26588N|refseq:NP_491489|uniprotkb:O44750,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Cytoplasm'],['Mitochondrion']
DIP-25366N|refseq:NP_506987|uniprotkb:O45449,DIP-26588N|refseq:NP_491489|uniprotkb:O44750,['Nucleus'],['Cytoplasm']
DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,['Cytoplasm'],"['Nucleus', 'Mitochondrion']"
DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,['Cytoplasm'],"['Nucleus', 'Mitochondrion']"
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,['Cytoplasm'],"['Nucleus', 'Mitochondrion']"
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,['Cytoplasm'],"['Nucleus', 'Mitochondrion']"
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,"['Cytoplasm', 'Golgi apparatus']","['Nucleus', 'Mitochondrion']"
DIP-25008N|refseq:NP_499571|uniprotkb:Q95QC4,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,['Cytoplasm'],"['Nucleus', 'Mitochondrion']"
DIP-26861N|refseq:NP_508280|uniprotkb:P53585,DIP-26974N|refseq:NP_491168|uniprotkb:Q9N3T2,['Cytoplasm'],"['Nucleus', 'Mitochondrion']"
DIP-24789N|refseq:NP_498773|uniprotkb:P34333,DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,['Nucleus'],['Cytoplasm']
DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Cytoplasm'],['Nucleus']
DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,['Cytoplasm'],['Nucleus']
DIP-24311N|uniprotkb:Q94407,DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,['Nucleus'],['Cytoplasm']
DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Cytoplasm'],['Mitochondrion']
DIP-25366N|refseq:NP_506987|uniprotkb:O45449,DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,['Nucleus'],['Cytoplasm']
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,DIP-25501N|refseq:NP_498286|uniprotkb:Q09248,['Mitochondrion'],['Cytoplasm']
DIP-24789N|refseq:NP_498773|uniprotkb:P34333,DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,['Nucleus'],['Cytoplasm']
DIP-24789N|refseq:NP_498773|uniprotkb:P34333,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Nucleus'],['Mitochondrion']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-24789N|refseq:NP_498773|uniprotkb:P34333,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-24789N|refseq:NP_498773|uniprotkb:P34333,['Cytoplasm'],['Nucleus']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-24789N|refseq:NP_498773|uniprotkb:P34333,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,DIP-24789N|refseq:NP_498773|uniprotkb:P34333,['Mitochondrion'],['Nucleus']
DIP-24789N|refseq:NP_498773|uniprotkb:P34333,DIP-25008N|refseq:NP_499571|uniprotkb:Q95QC4,['Nucleus'],['Cytoplasm']
DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Cytoplasm'],['Nucleus']
DIP-26850N|refseq:NP_499156|uniprotkb:P34559,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Mitochondrion'],['Nucleus']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Cytoplasm'],['Nucleus']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Mitochondrion'],['Nucleus']
DIP-25008N|refseq:NP_499571|uniprotkb:Q95QC4,DIP-26933N|refseq:NP_498747|uniprotkb:P34427,['Cytoplasm'],['Nucleus']
DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,['Cytoplasm'],['Nucleus']
DIP-24311N|uniprotkb:Q94407,DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,['Nucleus'],['Cytoplasm']
DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Cytoplasm'],['Mitochondrion']
DIP-25366N|refseq:NP_506987|uniprotkb:O45449,DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,['Nucleus'],['Cytoplasm']
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,['Mitochondrion'],['Cytoplasm']
DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,DIP-38923N|uniprotkb:Q21955,['Cytoplasm'],['Nucleus']
DIP-25038N|refseq:NP_496505|uniprotkb:P52713,DIP-26165N|refseq:NP_496043|uniprotkb:Q09436,['Mitochondrion'],['Cytoplasm']
DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Nucleus'],['Mitochondrion']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,['Cytoplasm'],['Nucleus']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,['Mitochondrion'],['Nucleus']
DIP-25008N|refseq:NP_499571|uniprotkb:Q95QC4,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,['Cytoplasm'],['Nucleus']
DIP-25038N|refseq:NP_496505|uniprotkb:P52713,DIP-26262N|refseq:NP_491384|uniprotkb:Q95Y80,['Mitochondrion'],['Nucleus']
DIP-24311N|uniprotkb:Q94407,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Nucleus'],['Mitochondrion']
DIP-24311N|uniprotkb:Q94407,DIP-24702N|refseq:NP_493668|uniprotkb:P34888,['Nucleus'],['Cytoplasm']
DIP-24311N|uniprotkb:Q94407,DIP-24659N|refseq:NP_495646|uniprotkb:P45962,['Nucleus'],['Cytoplasm']
DIP-24311N|uniprotkb:Q94407,DIP-24766N|refseq:NP_499771|uniprotkb:O62246,['Nucleus'],"['Cytoplasm', 'Golgi apparatus']"
DIP-24311N|uniprotkb:Q94407,DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,['Nucleus'],['Mitochondrion']
DIP-24311N|uniprotkb:Q94407,DIP-25008N|refseq:NP_499571|uniprotkb:Q95QC4,['Nucleus'],['Cytoplasm']
DIP-24311N|uniprotkb:Q94407,DIP-25038N|refseq:NP_496505|uniprotkb:P52713,['Nucleus'],['Mitochondrion']
DIP-25366N|refseq:NP_506987|uniprotkb:O45449,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Nucleus'],['Mitochondrion']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Cytoplasm'],['Mitochondrion']
DIP-25661N|refseq:NP_490799|uniprotkb:Q9TYT3,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,['Cytoplasm'],['Mitochondrion']
DIP-25572N|refseq:NP_509284|uniprotkb:Q19203,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-26850N|refseq:NP_499156|uniprotkb:P34559,"['Cytoplasm', 'Golgi apparatus']",['Mitochondrion']
DIP-26850N|refseq:NP_499156|uniprotkb:P34559,DIP-38923N|uniprotkb:Q21955,['Mitochondrion'],['Nucleus']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-25366N|refseq:NP_506987|uniprotkb:O45449,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-25366N|refseq:NP_506987|uniprotkb:O45449,['Cytoplasm'],['Nucleus']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-25366N|refseq:NP_506987|uniprotkb:O45449,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,DIP-25366N|refseq:NP_506987|uniprotkb:O45449,['Mitochondrion'],['Nucleus']
DIP-25008N|refseq:NP_499571|uniprotkb:Q95QC4,DIP-25366N|refseq:NP_506987|uniprotkb:O45449,['Cytoplasm'],['Nucleus']
DIP-25038N|refseq:NP_496505|uniprotkb:P52713,DIP-25366N|refseq:NP_506987|uniprotkb:O45449,['Mitochondrion'],['Nucleus']
DIP-25366N|refseq:NP_506987|uniprotkb:O45449,DIP-26861N|refseq:NP_508280|uniprotkb:P53585,['Nucleus'],['Cytoplasm']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,['Cytoplasm'],['Mitochondrion']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-38923N|uniprotkb:Q21955,['Cytoplasm'],['Nucleus']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-25038N|refseq:NP_496505|uniprotkb:P52713,['Cytoplasm'],['Mitochondrion']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-52612N|uniprotkb:Q20924,['Cytoplasm'],['Nucleus']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-25862N|refseq:NP_499370|uniprotkb:O17919,['Cytoplasm'],['Nucleus']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-25014N|uniprotkb:O18141,['Cytoplasm'],['Nucleus']
DIP-24702N|refseq:NP_493668|uniprotkb:P34888,DIP-61637N|uniprotkb:Q9U308,['Cytoplasm'],['Nucleus']
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,DIP-25661N|refseq:NP_490799|uniprotkb:Q9TYT3,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25038N|refseq:NP_496505|uniprotkb:P52713,DIP-25661N|refseq:NP_490799|uniprotkb:Q9TYT3,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25527N|uniprotkb:O17645,DIP-25661N|refseq:NP_490799|uniprotkb:Q9TYT3,['Golgi apparatus'],"['Cytoplasm', 'Nucleus']"
DIP-25302N|uniprotkb:O45924,DIP-25661N|refseq:NP_490799|uniprotkb:Q9TYT3,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25661N|refseq:NP_490799|uniprotkb:Q9TYT3,DIP-26052N|refseq:NP_498409|uniprotkb:Q11189,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-24981N|refseq:NP_499420|uniprotkb:Q9XXC8,DIP-25661N|refseq:NP_490799|uniprotkb:Q9TYT3,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25311N|refseq:NP_510487|uniprotkb:Q9U3I4,DIP-25661N|refseq:NP_490799|uniprotkb:Q9TYT3,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,['Cytoplasm'],['Mitochondrion']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-38923N|uniprotkb:Q21955,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-25038N|refseq:NP_496505|uniprotkb:P52713,['Cytoplasm'],['Mitochondrion']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-52612N|uniprotkb:Q20924,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-25862N|refseq:NP_499370|uniprotkb:O17919,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-25014N|uniprotkb:O18141,['Cytoplasm'],['Nucleus']
DIP-24659N|refseq:NP_495646|uniprotkb:P45962,DIP-61637N|uniprotkb:Q9U308,['Cytoplasm'],['Nucleus']
DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,DIP-25572N|refseq:NP_509284|uniprotkb:Q19203,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25038N|refseq:NP_496505|uniprotkb:P52713,DIP-25572N|refseq:NP_509284|uniprotkb:Q19203,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25527N|uniprotkb:O17645,DIP-25572N|refseq:NP_509284|uniprotkb:Q19203,['Golgi apparatus'],"['Cytoplasm', 'Nucleus']"
DIP-25302N|uniprotkb:O45924,DIP-25572N|refseq:NP_509284|uniprotkb:Q19203,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25572N|refseq:NP_509284|uniprotkb:Q19203,DIP-26052N|refseq:NP_498409|uniprotkb:Q11189,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-24981N|refseq:NP_499420|uniprotkb:Q9XXC8,DIP-25572N|refseq:NP_509284|uniprotkb:Q19203,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-25311N|refseq:NP_510487|uniprotkb:Q9U3I4,DIP-25572N|refseq:NP_509284|uniprotkb:Q19203,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-24773N|refseq:NP_506579|uniprotkb:Q19749,"['Cytoplasm', 'Golgi apparatus']",['Mitochondrion']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-38923N|uniprotkb:Q21955,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-25038N|refseq:NP_496505|uniprotkb:P52713,"['Cytoplasm', 'Golgi apparatus']",['Mitochondrion']
DIP-24766N|refseq:NP_499771|uniprotkb:O62246,DIP-52612N|uniprotkb:Q20924,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
