Entry	Status	Organism	Subcellular location [CC]
P32794	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P39925	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:8681382}; Multi-pass membrane protein {ECO:0000269|PubMed:8681382}.
P32781	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P38628	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P03875	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
P40451	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}.
P32789	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
Q08981	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
Q04412	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q12433	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P38884	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}.
Q04689	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
Q99299	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Bud neck {ECO:0000269|PubMed:14562095}.
P38885	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}.
P38305	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10684247}.
P39010	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Early endosome membrane; Multi-pass membrane protein. Golgi apparatus membrane; Multi-pass membrane protein.
Q08361	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P08521	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P14164	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15522095}.
P13711	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Peroxisome.
P10127	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095}.
Q04894	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P53930	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q08957	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q12449	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
P46680	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cytoskeleton, actin patch.
Q12476	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
P28240	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20457600, ECO:0000269|PubMed:8870676, ECO:0000269|PubMed:9370278}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:24520859, ECO:0000269|PubMed:24665361}. Vacuole {ECO:0000269|PubMed:17651441, ECO:0000269|PubMed:20457600}. Note=Localizes in extracellular vesicles during growth on lown glucose. When glucose is added to glucose-starved wild-type cells, levels of extracellular ICL1 get reduced. Targeted to the vacuole for degradation in 3-day-starved cells. {ECO:0000269|PubMed:20457600, ECO:0000269|PubMed:24520859, ECO:0000269|PubMed:24665361}.
P32316	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11502169}.
P60010	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
P00331	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm.
P25377	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P25371	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.
P38013	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10681558}.
P03876	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q9ZZX0	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q03798	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}; Single-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}.
P12904	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17237508, ECO:0000269|PubMed:2481228, ECO:0000269|PubMed:3049255}. Cytoplasm {ECO:0000269|PubMed:17237508, ECO:0000269|PubMed:2481228}.
P47129	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
Q01574	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Microsome {ECO:0000305}. Cytoplasm. Mitochondrion. Nucleus.
Q03233	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
P53909	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03145, ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03145, ECO:0000269|PubMed:14562095}.
P07246	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion matrix.
P32493	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095}.
Q02336	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus.
P25613	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:16286509, ECO:0000269|PubMed:17395151}; Multi-pass membrane protein {ECO:0000269|PubMed:16286509, ECO:0000269|PubMed:17395151}. Vacuole membrane {ECO:0000269|PubMed:16286509}; Multi-pass membrane protein {ECO:0000269|PubMed:16286509}. Note=Localizes to large detergent resistant patches of the cell membrane (DRM) enriched in ergosterol and sphingolipids (PubMed:17395151).
P22136	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion.
P29589	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
Q07716	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P52892	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P54114	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P40350	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type II membrane protein. Note=Its interaction with the substrate UDP-glucose may occur at the cytoplasmic side of the ER, whereas the steps utilizing dolichyl beta-D-glucosyl phosphate take place in the lumen of the ER.
Q04516	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q08223	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P38080	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
Q12013	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P54115	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm.
P43633	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P32375	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P50082	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P35181	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9P7N2}. Nucleus {ECO:0000250|UniProtKB:Q9P7N2}. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000250|UniProtKB:Q9P7N2}. Endosome {ECO:0000250|UniProtKB:Q9P7N2}. Golgi apparatus {ECO:0000250|UniProtKB:Q9P7N2}.
Q08951	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:10559961, ECO:0000269|PubMed:14562095}. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000269|PubMed:10559961}; Peripheral membrane protein {ECO:0000305|PubMed:10559961}; Cytoplasmic side {ECO:0000305|PubMed:10559961}. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles located at the Golgi complex. {ECO:0000269|PubMed:10559961}.
P53886	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}. Cytoplasm {ECO:0000269|PubMed:14562095}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:14562095}.
P40532	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus membrane; Multi-pass membrane protein. Endoplasmic reticulum membrane; Multi-pass membrane protein.
P49435	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
Q01976	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P48360	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion matrix.
Q07732	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Prospore membrane. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body. Note=Localizes to the leading edge, which cover the ring-shape opening of the PSMs during meiosis II. Colocalizes with DON1 to dots in the cytoplasm and at the SPB. Its localization to the PSMs but not to the SPBs depends on SSP1.
P32317	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
Q99222	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm, perinuclear region. Cytoplasm, cell cortex. Note=Enriched at the nuclear envelope and at the plasma membrane, especially in daughter cells and at the bud neck.
P32858	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:19793921}; Multi-pass membrane protein {ECO:0000269|PubMed:19793921}.
P38266	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Membrane raft {ECO:0000269|PubMed:15561700}; Peripheral membrane protein {ECO:0000269|PubMed:15561700}. Note=Localize within detergent-insoluble glycolipid-enriched membranes.
P47019	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
P14540	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P53954	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11278778}; Single-pass type II membrane protein {ECO:0000269|PubMed:11278778}.
P53178	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16100110}.
P15274	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P00330	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm.
P38113	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P38872	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11553705}. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body {ECO:0000269|PubMed:11553705}. Note=Nuclear in mononucleate meiotic cells. May not be localized to the spindle pole body or prospore membrane.
Q12089	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14742425}; Peripheral membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14742425}; Matrix side {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14742425}.
P40529	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Golgi apparatus {ECO:0000269|PubMed:14562095}. Note=Associates with the Golgi complex.
P40563	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, actin patch {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19053807}. Note=Cortical actin patches. Localizes at the shmoo tip.
Q12482	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:14622413}; Multi-pass membrane protein {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:14622413}.
P43548	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P36154	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11914276}.
P10869	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P40047	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:9473035}.
Q12001	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.
P08019	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P22108	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P53068	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P32454	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Periplasm. Cytoplasm. Mitochondrion.
P22936	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Nucleus.
P04710	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
P18238	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
P33304	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	
P32323	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000269|PubMed:14555493}. Membrane {ECO:0000269|PubMed:14555493}; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:14555493}. Note=Covalently-linked GPI-modified cell wall protein (GPI-CWP).
Q03673	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}.
P52893	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11502169}.
